time,congestió,dens,fluid,molt dens,molt fluid,tallat
2020-03-08 04:05:51,0,2,9,2,118,0
2020-03-08 04:10:53,2,2,9,2,121,0
2020-03-08 04:15:52,2,1,12,2,106,0
2020-03-08 04:20:52,2,2,15,1,103,0
2020-03-08 04:25:53,2,2,15,2,103,0
2020-03-08 04:30:52,2,0,9,0,100,0
2020-03-08 04:35:54,2,3,11,0,113,0
2020-03-08 04:40:51,2,1,10,0,99,0
2020-03-08 04:45:53,2,1,4,0,102,0
2020-03-08 04:50:51,2,0,8,2,101,0
2020-03-08 04:55:52,0,1,11,2,100,0
2020-03-08 05:00:52,2,2,10,0,96,0
2020-03-08 05:05:55,2,1,9,1,106,0
2020-03-08 05:10:55,0,1,8,0,104,0
2020-03-08 05:15:51,0,2,6,0,119,0
2020-03-08 05:20:51,2,1,8,2,108,0
2020-03-08 05:25:52,2,1,6,2,110,0
2020-03-08 05:30:52,2,0,10,3,113,0
2020-03-08 05:35:53,2,1,9,4,110,0
2020-03-08 05:40:52,0,1,6,2,108,0
2020-03-08 05:45:54,2,4,14,0,112,0
2020-03-08 05:50:52,2,3,8,0,110,0
2020-03-08 05:55:53,2,2,7,0,107,0
2020-03-08 06:00:51,0,3,6,1,114,0
2020-03-08 06:10:55,0,5,10,0,116,0
2020-03-08 06:15:52,0,1,16,2,122,0
2020-03-08 06:20:51,2,3,11,2,137,0
2020-03-08 06:25:53,2,0,12,1,129,0
2020-03-08 06:30:52,0,5,14,4,130,0
2020-03-08 06:35:53,0,2,13,2,138,0
2020-03-08 06:40:55,0,3,15,1,139,0
2020-03-08 06:45:52,3,1,22,2,139,0
2020-03-08 06:50:52,4,1,17,2,144,0
2020-03-08 06:55:53,0,2,14,0,147,0
2020-03-08 07:00:52,2,4,13,3,140,0
2020-03-08 07:05:51,2,1,9,0,139,0
2020-03-08 07:10:51,3,4,15,1,133,0
2020-03-08 07:15:51,3,2,13,4,136,0
2020-03-08 07:20:53,2,3,12,1,146,0
2020-03-08 07:25:55,0,3,14,1,145,0
2020-03-08 07:30:52,0,1,21,0,137,0
2020-03-08 07:35:51,0,1,14,0,145,0
2020-03-08 07:40:51,0,1,17,0,160,0
2020-03-08 07:45:53,2,2,24,1,150,0
2020-03-08 07:50:51,3,3,23,2,157,0
2020-03-08 07:55:53,2,4,19,4,144,0
2020-03-08 08:00:53,2,3,23,3,135,0
2020-03-08 08:05:52,2,4,29,0,140,0
2020-03-08 08:10:50,0,6,26,0,151,0
2020-03-08 08:15:54,0,4,23,2,168,0
2020-03-08 08:20:52,0,3,23,3,169,0
2020-03-08 08:25:53,0,2,24,2,174,0
2020-03-08 08:30:51,0,1,29,4,170,0
2020-03-08 08:35:50,0,3,28,3,169,0
2020-03-08 08:40:55,1,5,31,1,169,0
2020-03-08 08:45:52,2,3,31,4,187,0
2020-03-08 08:50:51,3,3,44,4,178,0
2020-03-08 08:55:55,2,5,50,3,188,0
2020-03-08 09:00:51,2,1,47,6,201,0
2020-03-08 09:05:52,2,7,38,3,198,0
2020-03-08 09:10:51,2,8,44,2,191,0
2020-03-08 09:15:52,0,6,47,7,201,0
2020-03-08 09:20:51,3,7,62,6,191,0
2020-03-08 09:25:52,2,8,60,7,181,0
2020-03-08 09:30:51,2,8,76,3,177,0
2020-03-08 09:35:51,4,5,60,5,199,0
2020-03-08 09:40:53,3,11,70,0,189,0
2020-03-08 09:45:55,3,7,75,4,196,0
2020-03-08 09:50:52,3,14,83,3,185,0
2020-03-08 09:55:53,5,9,97,4,183,0
2020-03-08 10:00:51,3,11,91,7,188,0
2020-03-08 10:05:53,3,9,88,4,180,0
2020-03-08 10:10:53,5,9,94,6,185,0
2020-03-08 10:15:54,6,7,88,7,194,0
2020-03-08 10:20:52,5,10,105,4,177,0
2020-03-08 10:25:52,4,11,100,4,179,8
2020-03-08 10:30:52,3,11,118,6,170,8
2020-03-08 10:35:52,3,16,128,5,155,8
2020-03-08 10:40:53,4,14,123,6,170,8
2020-03-08 10:45:53,4,19,128,8,157,8
2020-03-08 10:50:50,5,19,140,6,152,8
2020-03-08 10:55:52,3,14,148,4,157,8
2020-03-08 11:00:52,3,17,139,2,163,8
2020-03-08 11:05:52,6,18,146,2,149,8
2020-03-08 11:10:51,5,25,149,5,141,8
2020-03-08 11:15:54,5,30,161,5,127,8
2020-03-08 11:20:53,3,24,150,8,139,8
2020-03-08 11:25:52,4,28,161,7,122,8
2020-03-08 11:30:53,7,20,167,9,121,8
2020-03-08 11:35:52,8,26,151,11,131,8
2020-03-08 11:40:52,4,28,156,12,127,8
2020-03-08 11:45:52,6,24,171,11,121,8
2020-03-08 11:50:52,5,23,172,11,117,8
2020-03-08 11:55:51,5,24,176,8,116,8
2020-03-08 12:00:52,2,24,169,14,123,8
2020-03-08 12:05:51,4,32,155,13,130,8
2020-03-08 12:10:51,3,32,169,11,118,8
2020-03-08 12:15:53,6,32,170,11,122,8
2020-03-08 12:20:52,6,35,167,6,121,8
2020-03-08 12:25:50,7,28,183,11,106,8
2020-03-08 12:30:52,6,34,166,9,121,8
2020-03-08 12:35:52,8,25,181,14,106,8
2020-03-08 12:40:53,8,29,193,9,99,7
2020-03-08 12:45:51,6,27,187,10,112,7
2020-03-08 12:50:53,3,25,188,9,120,7
2020-03-08 12:55:53,3,21,201,10,108,7
2020-03-08 13:00:53,8,27,200,8,99,7
2020-03-08 13:05:52,8,30,190,11,100,7
2020-03-08 13:10:53,8,26,201,11,96,7
2020-03-08 13:15:55,5,24,203,15,104,7
2020-03-08 13:20:52,4,30,197,11,103,7
2020-03-08 13:25:52,3,24,212,14,89,7
2020-03-08 13:30:51,4,27,202,13,94,7
2020-03-08 13:35:52,8,27,201,8,92,7
2020-03-08 13:40:53,6,27,187,11,102,7
2020-03-08 13:45:54,8,26,185,10,101,7
2020-03-08 13:50:52,9,29,184,11,98,7
2020-03-08 13:55:52,11,27,195,8,90,7
2020-03-08 14:00:52,10,27,190,8,94,7
2020-03-08 14:05:51,10,20,181,9,109,7
2020-03-08 14:10:51,7,20,176,13,119,7
2020-03-08 14:15:55,8,22,187,10,111,7
2020-03-08 14:20:52,6,21,188,12,102,7
2020-03-08 14:25:54,10,23,173,9,120,7
2020-03-08 14:30:53,7,23,160,14,137,7
2020-03-08 14:35:53,8,18,169,11,126,7
2020-03-08 14:40:54,3,19,171,14,124,7
2020-03-08 14:45:52,5,18,160,10,135,7
2020-03-08 14:50:52,5,16,149,9,151,7
2020-03-08 14:55:52,6,17,146,8,149,7
2020-03-08 15:00:52,7,18,140,6,150,7
2020-03-08 15:05:51,2,15,128,8,166,7
2020-03-08 15:10:51,1,7,123,9,176,7
2020-03-08 15:15:51,3,13,118,9,180,7
2020-03-08 15:20:53,6,16,105,7,178,7
2020-03-08 15:25:50,3,17,109,4,186,7
2020-03-08 15:30:52,2,13,104,10,186,7
2020-03-08 15:35:52,5,5,103,7,191,7
2020-03-08 15:40:51,6,6,110,4,186,7
2020-03-08 15:45:51,3,7,111,6,183,7
2020-03-08 15:50:53,3,15,108,2,178,7
2020-03-08 15:55:55,1,9,106,6,184,7
2020-03-08 16:00:53,3,10,108,5,187,7
2020-03-08 16:05:51,6,8,116,3,182,7
2020-03-08 16:10:52,1,12,128,3,177,7
2020-03-08 16:15:53,3,11,131,5,182,7
2020-03-08 16:20:51,3,16,143,4,167,7
2020-03-08 16:25:55,3,16,135,4,172,7
2020-03-08 16:30:53,4,16,159,6,148,7
2020-03-08 16:35:50,0,14,151,3,164,7
2020-03-08 16:40:54,1,11,140,5,171,7
2020-03-08 16:45:52,4,15,153,4,157,7
2020-03-08 16:50:51,3,21,158,5,145,9
2020-03-08 16:55:51,1,25,150,5,151,9
2020-03-08 17:00:51,3,21,166,9,138,9
2020-03-08 17:05:51,1,25,150,6,151,9
2020-03-08 17:10:51,2,15,166,11,140,9
2020-03-08 17:15:53,4,23,170,6,130,9
2020-03-08 17:20:51,4,23,159,9,142,9
2020-03-08 17:25:51,5,21,176,3,134,9
2020-03-08 17:30:53,1,26,172,5,134,9
2020-03-08 17:35:52,2,23,167,5,133,9
2020-03-08 17:40:55,2,32,175,4,126,9
2020-03-08 17:45:52,1,26,179,11,119,9
2020-03-08 17:50:52,0,24,179,9,122,9
2020-03-08 17:55:51,1,25,181,15,107,9
2020-03-08 18:00:51,2,24,182,10,115,9
2020-03-08 18:05:53,2,26,170,8,134,9
2020-03-08 18:10:52,2,23,177,16,121,9
2020-03-08 18:15:54,1,34,187,8,106,9
2020-03-08 18:20:52,5,24,186,10,115,9
2020-03-08 18:25:51,5,28,179,13,114,9
2020-03-08 18:30:53,4,25,184,14,107,9
2020-03-08 18:35:53,5,27,188,12,108,9
2020-03-08 18:40:52,4,28,192,16,106,9
2020-03-08 18:45:52,8,26,186,8,113,7
2020-03-08 18:50:51,7,32,185,12,110,7
2020-03-08 18:55:53,10,30,170,11,117,7
2020-03-08 19:00:53,8,29,183,10,103,7
2020-03-08 19:05:53,4,27,192,13,97,7
2020-03-08 19:10:52,5,32,178,14,104,7
2020-03-08 19:15:52,5,29,173,17,116,7
2020-03-08 19:20:52,5,28,181,14,110,7
2020-03-08 19:25:52,4,34,177,13,110,7
2020-03-08 19:30:51,3,29,183,15,108,7
2020-03-08 19:35:51,6,26,188,12,106,7
2020-03-08 19:40:53,7,32,185,7,110,9
2020-03-08 19:45:51,9,31,186,11,103,9
2020-03-08 19:50:50,8,26,182,9,119,9
2020-03-08 19:55:52,1,22,190,13,115,7
2020-03-08 20:00:50,2,20,201,9,106,7
2020-03-08 20:05:52,5,19,198,7,113,7
2020-03-08 20:10:52,7,24,189,3,112,7
2020-03-08 20:15:54,6,18,193,7,119,7
2020-03-08 20:20:52,4,22,196,7,117,6
2020-03-08 20:25:50,3,14,198,10,120,6
2020-03-08 20:30:52,5,24,173,9,128,6
2020-03-08 20:35:51,0,21,174,6,131,6
2020-03-08 20:40:55,2,22,175,7,127,6
2020-03-08 20:45:52,1,21,175,3,140,6
2020-03-08 20:50:53,3,14,166,3,158,6
2020-03-08 20:55:54,3,14,166,5,156,6
2020-03-08 21:00:52,0,17,167,2,151,6
2020-03-08 21:05:51,1,13,161,2,163,6
2020-03-08 21:10:53,2,11,153,3,169,6
2020-03-08 21:15:55,2,13,141,1,176,6
2020-03-08 21:20:52,0,8,140,6,178,6
2020-03-08 21:25:52,1,13,138,4,167,6
2020-03-08 21:30:52,0,8,123,2,192,6
2020-03-08 21:35:52,0,4,121,3,190,6
2020-03-08 21:40:53,0,5,101,5,210,6
2020-03-08 21:45:51,0,7,105,3,189,6
2020-03-08 21:50:53,3,9,108,5,180,6
2020-03-08 21:55:51,1,5,79,4,215,6
2020-03-08 22:00:51,1,2,81,3,214,6
2020-03-08 22:05:53,2,2,77,4,206,6
2020-03-08 22:10:51,2,7,62,3,217,6
2020-03-08 22:15:55,2,3,66,2,205,4
2020-03-08 22:20:52,0,3,60,2,206,4
2020-03-08 22:25:54,0,5,45,2,210,4
2020-03-08 22:30:52,0,5,46,2,214,4
2020-03-08 22:35:51,2,0,39,0,220,4
2020-03-08 22:40:53,2,1,40,0,208,4
2020-03-08 22:45:51,2,3,35,2,211,4
2020-03-08 22:50:51,2,2,34,2,200,4
2020-03-08 22:55:55,3,1,28,2,188,4
2020-03-08 23:00:51,2,0,20,3,189,4
2020-03-08 23:05:52,2,3,22,1,187,4
2020-03-08 23:10:53,2,1,23,3,197,4
2020-03-08 23:15:54,0,2,20,3,193,4
2020-03-08 23:20:52,0,0,30,2,176,4
2020-03-08 23:25:52,0,4,19,4,195,4
2020-03-08 23:30:50,0,1,18,2,180,4
2020-03-08 23:35:51,0,0,11,2,177,4
2020-03-08 23:40:51,0,4,13,4,166,4
2020-03-08 23:45:52,2,3,13,1,152,0
2020-03-08 23:50:52,0,0,14,2,167,0
2020-03-08 23:55:51,2,3,11,2,163,0
2020-03-09 00:00:52,2,6,14,0,146,0
2020-03-09 00:05:53,0,3,13,1,149,0
2020-03-09 00:10:52,0,5,10,2,128,0
2020-03-09 00:15:52,0,6,15,3,115,0
2020-03-09 00:20:52,2,5,10,1,108,0
2020-03-09 00:25:51,2,1,4,0,130,0
2020-03-09 00:30:52,0,2,8,0,120,0
2020-03-09 00:35:50,1,0,12,2,118,0
2020-03-09 00:40:53,1,3,4,2,108,0
2020-03-09 00:45:53,0,1,7,2,97,0
2020-03-09 00:50:52,0,1,11,4,104,0
2020-03-09 00:55:52,0,2,10,0,93,0
2020-03-09 01:00:53,2,1,7,2,99,0
2020-03-09 01:05:52,2,1,8,2,84,0
2020-03-09 01:10:52,2,0,5,3,84,0
2020-03-09 01:15:54,2,1,4,0,80,0
2020-03-09 01:20:52,0,0,4,2,87,0
2020-03-09 01:25:52,0,3,7,2,81,0
2020-03-09 01:30:51,2,1,4,4,75,0
2020-03-09 01:35:52,0,1,4,1,67,0
2020-03-09 01:40:51,0,1,6,1,67,0
2020-03-09 01:45:52,2,0,7,1,65,0
2020-03-09 01:50:52,1,4,4,0,72,0
2020-03-09 01:55:51,0,1,6,1,68,0
2020-03-09 02:00:53,0,0,3,0,48,0
2020-03-09 02:05:51,2,2,5,0,60,0
2020-03-09 02:10:52,0,4,3,0,58,0
2020-03-09 02:15:54,0,2,4,0,63,0
2020-03-09 02:20:53,0,2,5,0,56,0
2020-03-09 02:25:51,0,1,5,1,64,0
2020-03-09 02:30:52,0,5,3,1,46,0
2020-03-09 02:35:52,2,3,4,1,56,0
2020-03-09 02:40:53,3,3,4,0,50,0
2020-03-09 02:45:52,0,2,4,0,56,0
2020-03-09 02:50:52,0,2,4,2,59,0
2020-03-09 02:55:52,0,1,4,1,46,0
2020-03-09 03:00:53,2,4,1,0,49,0
2020-03-09 03:05:51,2,0,2,2,54,0
2020-03-09 03:10:52,3,2,5,0,61,0
2020-03-09 03:15:54,2,0,3,2,59,0
2020-03-09 03:20:52,0,2,1,2,50,0
2020-03-09 03:25:53,0,2,3,2,46,0
2020-03-09 03:30:53,0,1,4,4,47,0
2020-03-09 03:35:53,0,1,6,2,48,0
2020-03-09 03:40:51,2,3,2,3,45,0
2020-03-09 03:45:51,0,0,4,0,53,0
2020-03-09 03:50:53,0,1,4,0,46,0
2020-03-09 03:55:54,2,0,1,2,50,0
2020-03-09 04:00:52,2,0,1,0,50,0
2020-03-09 04:05:51,0,1,0,2,58,0
2020-03-09 04:10:51,0,1,4,1,50,0
2020-03-09 04:15:52,2,0,5,0,53,0
2020-03-09 04:20:52,0,0,3,0,55,0
2020-03-09 04:25:55,0,0,6,0,68,0
2020-03-09 04:30:53,0,2,6,0,57,0
2020-03-09 04:35:51,1,1,9,2,53,0
2020-03-09 04:40:51,0,1,12,2,61,0
2020-03-09 04:45:52,0,3,6,0,66,0
2020-03-09 04:50:53,0,1,4,2,74,0
2020-03-09 04:55:51,2,0,4,0,64,0
2020-03-09 05:00:52,2,1,2,2,65,0
2020-03-09 05:05:51,1,5,4,3,86,0
2020-03-09 05:10:53,0,1,14,2,86,0
2020-03-09 05:15:53,2,2,18,0,100,0
2020-03-09 05:20:52,2,1,11,2,110,0
2020-03-09 05:25:54,0,3,12,0,101,0
2020-03-09 05:30:52,0,3,21,2,108,0
2020-03-09 05:35:53,2,1,18,1,125,0
2020-03-09 05:40:52,0,2,20,2,129,0
2020-03-09 05:45:50,0,1,24,2,140,0
2020-03-09 05:50:53,0,2,26,2,137,0
2020-03-09 05:55:51,0,3,19,1,150,0
2020-03-09 06:00:52,0,2,26,1,140,0
2020-03-09 06:05:53,0,5,30,1,147,0
2020-03-09 06:10:54,0,4,38,3,164,0
2020-03-09 06:15:52,0,4,65,3,153,0
2020-03-09 06:20:50,3,7,71,2,161,0
2020-03-09 06:25:55,3,3,81,2,166,0
2020-03-09 06:30:52,3,7,87,3,176,0
2020-03-09 06:35:51,3,8,93,3,167,0
2020-03-09 06:40:54,3,10,102,2,161,0
2020-03-09 06:45:51,1,11,109,7,171,0
2020-03-09 06:50:51,2,9,139,5,161,0
2020-03-09 06:55:55,1,15,142,8,163,0
2020-03-09 07:00:53,1,14,151,5,164,0
2020-03-09 07:05:50,4,18,169,7,147,0
2020-03-09 07:10:52,1,29,174,12,141,0
2020-03-09 07:15:50,6,22,197,9,116,0
2020-03-09 07:20:52,3,36,194,11,117,0
2020-03-09 07:25:54,6,34,196,14,111,0
2020-03-09 07:30:52,4,44,210,14,96,0
2020-03-09 07:35:52,8,45,217,13,90,0
2020-03-09 07:40:53,7,51,218,22,74,0
2020-03-09 07:45:54,9,40,235,30,54,0
2020-03-09 07:50:51,14,53,238,19,50,0
2020-03-09 07:55:52,15,58,243,19,42,0
2020-03-09 08:00:52,9,61,247,23,34,0
2020-03-09 08:05:52,14,56,249,25,33,0
2020-03-09 08:10:51,18,46,253,21,44,0
2020-03-09 08:15:53,15,56,244,19,44,0
2020-03-09 08:20:51,15,58,238,28,40,0
2020-03-09 08:25:51,14,54,236,32,42,0
2020-03-09 08:30:53,12,60,254,27,27,0
2020-03-09 08:35:51,11,54,245,40,30,0
2020-03-09 08:40:53,11,59,247,30,29,0
2020-03-09 08:45:55,11,55,254,35,24,0
2020-03-09 08:50:51,18,71,231,31,30,0
2020-03-09 08:55:52,13,70,238,36,26,0
2020-03-09 09:00:52,15,60,242,33,31,0
2020-03-09 09:05:52,17,46,254,33,32,0
2020-03-09 09:10:54,15,64,246,28,28,0
2020-03-09 09:15:51,15,61,249,28,28,0
2020-03-09 09:20:52,17,51,252,25,35,0
2020-03-09 09:25:54,17,42,261,28,33,0
2020-03-09 09:30:51,21,46,259,19,32,0
2020-03-09 09:35:53,8,47,250,26,47,0
2020-03-09 09:40:53,9,48,257,23,43,0
2020-03-09 09:45:53,9,46,269,18,40,0
2020-03-09 09:50:53,6,47,264,18,41,0
2020-03-09 09:55:51,8,52,252,14,55,0
2020-03-09 10:00:53,5,46,253,13,60,0
2020-03-09 10:05:53,5,37,271,19,47,0
2020-03-09 10:10:53,7,37,256,16,61,0
2020-03-09 10:15:51,9,41,262,12,54,0
2020-03-09 10:20:52,9,40,261,14,51,0
2020-03-09 10:25:53,11,40,264,13,50,0
2020-03-09 10:30:53,9,40,269,12,51,0
2020-03-09 10:35:51,7,37,263,16,55,0
2020-03-09 10:40:53,6,42,263,10,57,0
2020-03-09 10:45:55,4,30,270,13,62,0
2020-03-09 10:50:53,5,39,268,9,57,0
2020-03-09 10:55:53,4,51,261,10,53,0
2020-03-09 11:00:52,8,45,270,11,44,0
2020-03-09 11:05:52,12,24,264,11,66,0
2020-03-09 11:10:52,4,33,275,15,50,0
2020-03-09 11:15:51,2,47,264,16,51,0
2020-03-09 11:20:50,7,35,275,11,52,0
2020-03-09 11:25:50,6,37,274,10,52,0
2020-03-09 11:30:52,4,37,274,11,55,0
2020-03-09 11:35:52,4,43,271,16,49,0
2020-03-09 11:40:51,6,38,273,16,49,0
2020-03-09 11:45:55,9,32,276,18,49,0
2020-03-09 11:50:52,7,39,269,14,50,0
2020-03-09 11:55:52,6,36,275,15,45,0
2020-03-09 12:00:52,7,42,265,14,48,0
2020-03-09 12:05:51,3,39,269,14,49,0
2020-03-09 12:25:50,5,39,288,10,42,0
2020-03-09 12:30:52,4,36,278,15,46,0
2020-03-09 12:35:52,7,41,267,16,51,0
2020-03-09 12:40:52,9,42,269,11,50,0
2020-03-09 12:45:54,9,40,268,13,50,0
2020-03-09 12:50:51,5,49,267,8,54,0
2020-03-09 12:55:53,6,38,276,9,56,0
2020-03-09 13:00:53,7,37,270,8,63,0
2020-03-09 13:05:54,5,40,270,7,60,0
2020-03-09 13:10:52,6,40,268,12,58,0
2020-03-09 13:15:52,5,43,277,13,49,0
2020-03-09 13:20:52,4,38,280,10,52,0
2020-03-09 13:25:51,7,30,287,8,53,0
2020-03-09 13:30:50,2,35,284,6,53,0
2020-03-09 13:35:51,2,44,278,9,49,0
2020-03-09 13:40:55,4,41,281,10,51,0
2020-03-09 13:45:52,1,44,272,9,57,0
2020-03-09 13:50:54,4,35,278,8,56,0
2020-03-09 13:55:51,3,23,291,5,58,0
2020-03-09 14:00:53,4,19,282,6,68,0
2020-03-09 14:05:55,1,27,267,11,72,0
2020-03-09 14:10:52,4,33,267,7,68,0
2020-03-09 14:15:54,4,27,281,7,64,0
2020-03-09 14:20:51,5,26,281,7,64,0
2020-03-09 14:25:51,6,29,268,7,72,0
2020-03-09 14:30:53,3,23,268,7,80,0
2020-03-09 14:35:50,4,23,265,9,78,0
2020-03-09 14:40:51,5,28,253,13,81,0
2020-03-09 14:45:54,5,29,255,9,81,0
2020-03-09 14:50:50,5,23,261,5,84,0
2020-03-09 14:55:52,5,26,265,10,74,0
2020-03-09 15:00:52,7,23,262,6,83,0
2020-03-09 15:05:52,5,18,278,6,78,0
2020-03-09 15:10:51,5,32,265,4,77,0
2020-03-09 15:15:51,7,22,276,11,68,0
2020-03-09 15:20:53,7,37,265,5,68,0
2020-03-09 15:25:54,9,29,266,13,65,0
2020-03-09 15:30:52,0,42,265,13,60,0
2020-03-09 15:35:52,2,30,275,12,63,0
2020-03-09 15:40:53,1,28,270,12,70,0
2020-03-09 15:45:51,4,39,280,7,55,0
2020-03-09 15:50:52,4,38,282,8,54,0
2020-03-09 15:55:51,3,43,277,9,51,0
2020-03-09 16:00:50,2,33,293,7,49,0
2020-03-09 16:05:51,3,40,265,8,67,0
2020-03-09 16:10:53,3,35,266,13,67,0
2020-03-09 16:15:53,5,34,279,8,60,0
2020-03-09 16:20:53,3,36,278,15,52,0
2020-03-09 16:25:51,4,36,273,14,56,0
2020-03-09 16:30:53,1,41,281,15,45,0
2020-03-09 16:35:53,3,35,289,9,42,0
2020-03-09 16:40:54,3,36,275,12,52,0
2020-03-09 16:45:54,3,39,287,8,44,0
2020-03-09 16:50:51,1,37,288,16,39,0
2020-03-09 16:55:51,7,37,280,10,46,0
2020-03-09 17:00:51,6,41,270,17,49,0
2020-03-09 17:05:51,4,42,278,18,39,0
2020-03-09 17:10:53,7,41,273,21,39,0
2020-03-09 17:15:52,7,44,283,16,31,0
2020-03-09 17:20:53,6,47,282,16,32,0
2020-03-09 17:25:51,5,61,255,19,42,0
2020-03-09 17:30:53,8,62,266,13,32,0
2020-03-09 17:35:53,6,50,276,21,28,0
2020-03-09 17:40:54,5,49,279,15,33,0
2020-03-09 17:45:53,4,50,279,20,31,0
2020-03-09 17:50:51,5,52,271,21,35,0
2020-03-09 17:55:51,8,53,257,18,47,0
2020-03-09 18:00:52,5,58,256,21,40,0
2020-03-09 18:05:54,6,61,251,14,48,0
2020-03-09 18:10:52,6,52,261,18,43,0
2020-03-09 18:15:54,8,55,275,14,30,0
2020-03-09 18:20:55,8,61,263,16,35,0
2020-03-09 18:25:55,6,54,261,28,34,0
2020-03-09 18:30:52,9,61,263,18,31,0
2020-03-09 18:35:52,4,56,269,28,26,0
2020-03-09 18:40:53,4,51,272,25,32,0
2020-03-09 18:45:53,11,54,262,17,39,0
2020-03-09 18:50:50,7,54,258,20,41,0
2020-03-09 18:55:52,4,44,275,17,43,0
2020-03-09 19:00:51,7,39,277,18,43,0
2020-03-09 19:05:53,4,39,284,20,34,0
2020-03-09 19:10:54,4,42,273,19,47,0
2020-03-09 19:15:52,2,48,268,19,47,0
2020-03-09 19:20:51,3,48,268,16,47,0
2020-03-09 19:25:52,3,44,272,13,50,0
2020-03-09 19:30:51,4,37,268,12,63,0
2020-03-09 19:35:55,4,31,277,11,61,0
2020-03-09 19:40:54,2,34,272,13,63,0
2020-03-09 19:45:52,4,39,267,4,68,0
2020-03-09 19:50:54,3,30,278,8,63,0
2020-03-09 19:55:51,1,24,269,7,78,0
2020-03-09 20:00:52,1,20,260,11,88,2
2020-03-09 20:05:55,2,19,248,12,94,2
2020-03-09 20:10:52,2,13,262,7,92,2
2020-03-09 20:15:51,4,16,258,7,91,2
2020-03-09 20:20:54,3,19,257,6,93,2
2020-03-09 20:25:54,2,22,247,9,93,2
2020-03-09 20:30:52,2,27,238,3,104,2
2020-03-09 20:35:51,1,18,245,4,108,2
2020-03-09 20:40:53,2,16,244,7,110,2
2020-03-09 20:45:51,0,19,239,7,111,2
2020-03-09 20:50:55,2,19,221,5,129,2
2020-03-09 20:55:52,3,18,211,3,134,2
2020-03-09 21:00:52,2,22,206,3,138,2
2020-03-09 21:05:52,0,15,203,8,144,2
2020-03-09 21:10:51,1,21,192,4,147,2
2020-03-09 21:15:51,0,15,189,4,159,2
2020-03-09 21:20:53,0,11,198,5,152,2
2020-03-09 21:25:55,0,16,192,1,154,2
2020-03-09 21:30:52,3,9,174,2,176,2
2020-03-09 21:35:53,0,10,144,1,181,2
2020-03-09 21:40:54,1,8,126,3,200,2
2020-03-09 21:45:52,1,5,119,3,205,2
2020-03-09 21:50:53,0,8,106,1,215,2
2020-03-09 21:55:51,1,7,94,3,216,2
2020-03-09 22:00:50,1,6,82,2,225,2
2020-03-09 22:05:52,1,6,67,1,231,2
2020-03-09 22:10:54,0,3,62,2,251,2
2020-03-09 22:15:52,0,2,71,1,235,0
2020-03-09 22:20:52,0,2,61,1,253,0
2020-03-09 22:25:52,1,3,61,1,235,0
2020-03-09 22:30:51,0,4,60,2,221,0
2020-03-09 22:35:51,0,4,54,1,225,0
2020-03-09 22:40:55,0,3,46,0,223,0
2020-03-09 22:45:51,0,2,37,0,226,0
2020-03-09 22:50:52,1,2,37,0,213,0
2020-03-09 22:55:54,1,5,23,0,215,0
2020-03-09 23:00:52,0,2,23,0,217,0
2020-03-09 23:05:51,0,1,17,0,217,0
2020-03-09 23:10:51,0,2,26,0,172,0
2020-03-09 23:15:54,0,2,18,3,194,0
2020-03-09 23:20:52,0,2,21,2,196,0
2020-03-09 23:25:51,0,2,21,1,178,0
2020-03-09 23:30:53,0,5,27,0,168,0
2020-03-09 23:35:51,0,3,15,3,185,0
2020-03-09 23:40:52,1,4,19,3,172,0
2020-03-09 23:45:53,0,2,13,1,165,0
2020-03-09 23:50:53,0,5,17,2,159,0
2020-03-09 23:55:53,0,6,20,0,153,0
2020-03-10 00:00:52,1,4,14,0,135,0
2020-03-10 00:05:53,0,3,13,0,132,0
2020-03-10 00:10:53,0,5,12,3,128,0
2020-03-10 00:15:51,0,0,3,2,140,0
2020-03-10 00:20:52,0,2,12,2,123,0
2020-03-10 00:25:52,0,3,12,1,123,0
2020-03-10 00:30:51,0,3,10,1,125,0
2020-03-10 00:35:53,0,2,11,1,112,0
2020-03-10 00:40:52,0,1,4,1,108,0
2020-03-10 00:45:53,0,0,9,1,103,0
2020-03-10 00:50:53,0,4,14,0,101,0
2020-03-10 00:55:52,0,2,10,0,103,0
2020-03-10 01:00:52,0,1,6,2,85,0
2020-03-10 01:05:53,0,4,10,0,88,0
2020-03-10 01:10:52,0,2,8,0,82,0
2020-03-10 01:15:51,0,2,16,2,68,0
2020-03-10 01:20:51,0,2,8,4,75,0
2020-03-10 01:25:54,0,3,8,0,79,0
2020-03-10 01:30:50,0,1,8,0,85,0
2020-03-10 01:35:53,1,1,11,1,69,0
2020-03-10 01:40:51,1,2,7,0,65,0
2020-03-10 01:45:51,1,2,5,1,66,0
2020-03-10 01:50:52,0,0,5,0,62,0
2020-03-10 01:55:51,0,2,6,1,67,0
2020-03-10 02:00:51,0,0,8,0,58,0
2020-03-10 02:05:52,0,2,8,1,70,0
2020-03-10 02:10:53,0,2,9,0,61,0
2020-03-10 02:15:52,1,2,5,2,59,0
2020-03-10 02:20:52,0,1,5,1,57,0
2020-03-10 02:25:53,0,1,5,0,58,0
2020-03-10 02:30:51,0,5,4,0,68,0
2020-03-10 02:35:51,1,0,4,0,56,0
2020-03-10 02:40:52,0,0,6,0,47,0
2020-03-10 02:45:51,0,1,7,0,50,0
2020-03-10 02:50:51,0,3,10,0,57,0
